player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou,injury_status
Mo Alie Cox,TE,IND,2,2,5,0,0,0,0,0.028271323245676088,0.02848064811083722,0.02650387685787514,0.02602057258662306,0,0.01417500386958785,NA
Isaiah McKenzie,WR,IND,2,2,9,2,0.0034644310374660706,0.004802348862193968,0.004854841011135882,0.056282345098786823,0.05456707496507656,0.050380010128285496,0.042881552928696144,0,0.01181940985267423,NA
Juwann Winfree,WR,IND,2,2,0,0,0,0,0,0.00789254283246985,0.005295290099921504,0.004505332036152561,0.006092472144855641,0,0.01291738781713031,NA
Michael Pittman,WR,IND,2,2,58,1,1.8709194077753e-7,9.38788071502003e-8,1.9324488691466844e-7,0.2975146439566531,0.31120824517895995,0.31722084795766126,0.27491943726983037,0,0.01405476522155149,NA
Jonathan Taylor,RB,IND,2,2,77,0,0.5454055492404596,0.5521278109968969,0.47377546775191326,0.12854576627478764,0.14242079352256196,0.11660110645101919,0.20009423634676154,0,0.01318101228418253,NA
Zack Moss,RB,IND,2,2,148,0,0.339622140898769,0.3713577424382311,0.4212451497364208,0.05231468356226919,0.05320219641354387,0.04793021571363601,0.048989914636167656,0,0.01234504059549439,NA
Trey Sermon,RB,IND,2,0,9,0,0.0010002338536403731,9.102536492809495e-4,0.0012678392524811564,0.00430567933814144,0.0037252905352752543,0.003206727263889488,0.0038581923769613453,0,0.01287432985773988,NA
Kylen Granson,TE,IND,2,2,16,0,1.5213395311437975e-7,5.381597833811251e-8,1.410568783053273e-7,0.11294428496166371,0.09617257788671481,0.10223714946985654,0.09955806607355977,0,0.01389512713355003,NA
Alec Pierce,WR,IND,2,2,17,0,0,0,0,0.11315188159105882,0.09920922035010774,0.10707693013749948,0.09982981538768279,0,0.01370136631629307,Q
Josh Downs,WR,IND,2,0,41,0,0,0,0,0.17479960417930165,0.18540887789144023,0.2060644762794938,0.1775508621419189,0.21,0.007,Q
Will Mallory,TE,IND,1,0,3,0,0,0,0,0.023977244959191676,0.020309785045560875,0.01827332770463102,0.020204878106942832,0.21,0.007,NA
Matthew Slater,WR,NE,1,1,0,0,0,0,0,0,0,0,0,0,0.01291738781713031,Q
Ty Montgomery,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Ezekiel Elliott,RB,NE,2,2,89,1,0.35687458711349773,0.2916581162339211,0.27178079086246165,0.07159150712062029,0.07423647798967539,0.06095979581553055,0.057912382876838864,0,0.00757820085271645,NA
Hunter Henry,TE,NE,2,2,27,0,0,0,0,0.14072164197293602,0.14730617365294416,0.15610808205457252,0.23045845265338435,0,0.01203469964962641,NA
JuJu Smith Schuster,WR,NE,2,2,21,0,0,0,0,0.15559433133588305,0.17312351313250396,0.1553612730925718,0.15200230350376795,0,0.01623812740090337,NA
Pharaoh Brown,TE,NE,2,1,7,0,0,0,0,0.03525920100538034,0.03964851625707462,0.06746451572151153,0.04350563570151613,0,0.0126590400607877,NA
Mike Gesicki,TE,NE,2,2,19,0,0,0,0,0.10002531822915993,0.09314913922144333,0.08633452592575926,0.09425278879116107,0,0.01222846046688336,NA
Rhamondre Stevenson,RB,NE,2,2,135,0,0.48346150146743727,0.6325081938891755,0.6376216274842985,0.1674956835851024,0.17034461988490976,0.1632623817724437,0.14557582802674926,0,0.01357746914883138,NA
Tyquan Thornton,WR,NE,2,2,3,0,2.490002698717514e-9,2.0056035478011065e-7,1.0441911780495061e-7,0.09090604601294337,0.08003290630335448,0.07751201499802135,0.07948485116273969,0,0.01237916332474988,NA
Demario Douglas,WR,NE,2,0,28,1,0.04633183204655125,0.03450199117792406,0.030726555749915497,0.16112346291275215,0.16873555122764408,0.18097508626300524,0.14098988236133314,0.21,0.007,Q
Kayshon Boutte,WR,NE,1,0,0,0,0,0,0,0.011749124499103685,0.011799209995587558,0.01191834723426488,0.012230955917748226,0.21,0.007,NA
Jalen Reagor,WR,NE,2,0,2,0,8.626785829541739e-4,6.808825971149107e-4,8.789525667665892e-4,0.0655336833261187,0.04162389233486272,0.0401039771223191,0.04358691900476129,0,0.01932570672745437,NA
Adam Thielen,WR,CAR,2,2,63,0,2.144566331782262e-4,4.630701316638081e-4,4.26156649748465e-4,0.3063705916832173,0.32301231784197226,0.3238497110949636,0.3146134923066705,0,0.01138883025876989,NA
Hayden Hurst,TE,CAR,2,2,16,0,0,0,0,0.11673755092247486,0.10468422975090368,0.1453871718448962,0.11584794678673521,0,0.01179788087297901,NA
Miles Sanders,RB,CAR,2,2,87,2,0.2433117108575953,0.24453433193612242,0.26629601268457725,0.09884369328446348,0.09612095491968978,0.08862799356778417,0.0878266238178976,0,0.01024413581549805,NA
Terrace Marshall,WR,CAR,2,2,17,1,0,0,0,0.1004656991904757,0.09357519104237924,0.08889676963516308,0.09941502728690879,0,0.01564790971899756,NA
Tommy Tremble,TE,CAR,2,2,8,0,0,0,0,0.05852784169634103,0.06489267866790176,0.05478099579720945,0.0861641524864374,0,0.01417500386958785,NA
Chuba Hubbard,RB,CAR,2,2,104,1,0.5486168253482745,0.5023226923459996,0.5172340955724478,0.09718826788275256,0.10138029492634147,0.07706696123630163,0.08046415715448217,0,0.01390406236368497,NA
Ihmir Smith Marsette,WR,CAR,1,1,0,0,4.365938251919007e-6,3.58900289233514e-6,4.875980489623977e-6,0.003955007788968226,0.003948944456115417,0.0039106603204448745,0.004242209343977482,0,0.01291738781713031,NA
Raheem Blackshear,RB,CAR,2,2,13,0,0.07465220462085119,0.05259107010529319,0.07285303128288054,0.027221120949522976,0.03283832130208104,0.03223023961587755,0.025548270215638744,0,0.01387359815385481,NA
Jonathan Mingo,WR,CAR,2,0,20,0,0,0,0,0.19069022660178384,0.17954706709261542,0.18524949688735945,0.18587812060125217,0.21,0.007,NA
Marcedes Lewis,TE,CHI,2,1,2,0,0,0,0,0.008622267669185384,0.009409929594578089,0.013322083402365742,0.010497976834790772,0,0.01278821393895901,NA
D Onta Foreman,RB,CHI,2,2,72,1,0.7326393741137136,0.7226741168163847,0.6863103699249592,0.043104740958979565,0.04086480610914474,0.0367750562349785,0.049540340390876424,0,0.0101060267071918,NA
Trent Taylor,WR,CHI,2,1,1,0,0,0,0,0.006364633351687194,0.0053727629684415185,0.004631656100284853,0.005877441376700113,0,0.01603543135351147,NA
Robert Tonyan,TE,CHI,2,2,7,0,0,0,0,0.0428543093446824,0.048248389255896515,0.045612942348560816,0.04044714830816382,0,0.0117763518932838,NA
D J Moore,WR,CHI,2,2,47,1,0,0,0,0.2519826097722619,0.2524399753294316,0.27787488213546924,0.24482130318836182,0,0.01134577229937946,NA
Travis Homer,RB,CHI,1,2,0,0,0,0,0,0.012204663212068626,0.01074139004029458,0.010064770392727278,0.01164290697890437,0,0.01383054019446438,NA
Cole Kmet,TE,CHI,2,2,43,1,0,0,0,0.2090854085509845,0.22511855433735553,0.1973357366060909,0.26969005684921177,0,0.01346454753964568,NA
Darrynton Evans,RB,CHI,2,1,35,0,0.017828431530831426,0.017028556441821767,0,0.05932321749159458,0.06291383791439979,0.050721558360264,0.045182404764897315,0,0.01259445312170205,NA
Darnell Mooney,WR,CHI,2,1,22,0,0,0,0,0.16530472641863345,0.16423213656502328,0.2025521670139874,0.15146554011582142,0,0.01203469964962641,NA
Tyler Scott,WR,CHI,2,0,13,0,0.04057461343339381,0,0.010871339799111071,0.07960588016856644,0.06033360118188834,0.055623121264821836,0.06399342548835191,0.21,0.007,NA
Roschon Johnson,RB,CHI,2,0,48,0,0.040697896801578676,0.043557101840648406,0.021313663725134848,0.07657921712912581,0.08231846900718288,0.06537078868025033,0.06785894714780613,0.21,0.007,NA
Equanimeous St Brown,WR,CHI,2,2,1,0,6.360215024650548e-5,4.13735221881348e-5,8.288013295120977e-5,0.044968325932230185,0.0380061476963632,0.04011523746019912,0.03898250855611411,0,0.01400277203202611,NA
Aaron Jones,RB,GB,2,2,63,2,0.46364509562149236,0.3903557417341013,0.5705153135803719,0.1457778123585522,0.1423179362280242,0.116867906121014,0.11508951744988824,0,0.01539483867336457,NA
AJ Dillon,RB,GB,2,2,105,0,0.3119030202474663,0.24659836259455958,0.22689824883346896,0.05806585739655636,0.06603350563605977,0.06327565651358201,0.05318723528123366,0,0.0099768528290205,NA
Josiah Deguara,TE,GB,2,1,8,0,0,0,0,0.027467400661557995,0.030553757192413843,0.02868217100427067,0.024847412270656618,0,0.01263751108109249,NA
Christian Watson,WR,GB,2,2,13,0,0.0018772174649636657,5.063415697833776e-4,0.0015926179320125216,0.16265113682065133,0.15000961621796988,0.18227702032772003,0.15609387161680646,0,0.01188399679175989,NA
Romeo Doubs,WR,GB,2,2,30,0,1.5279469653847027e-8,1.7120408638061483e-8,2.160823030211859e-8,0.17121936661012793,0.16595732320311155,0.1557419348565762,0.17842220419113022,0,0.0153249750235693,NA
Samori Toure,WR,GB,1,1,5,0,0,0,0,0.023489549761519606,0.022453126011690958,0.021516361045562604,0.022334457254022135,0,0.01447640958532089,NA
Jayden Reed,WR,GB,2,0,25,1,0.015909060754604878,0.05812663922499867,0.016667173089014532,0.1384228805503117,0.14364412517085742,0.15301279529622214,0.13280716305774828,0.21,0.007,NA
Luke Musgrave,TE,GB,2,0,27,0,0,0,0,0.13612679221632681,0.14061354444460974,0.13874107426037607,0.19997612352728275,0.21,0.007,NA
Tucker Kraft,TE,GB,2,0,2,0,0,0,0,0.019612745209741142,0.020011316048982465,0.018305330443702018,0.01915341132365475,0.21,0.007,NA
Dontayvion Wicks,WR,GB,2,0,15,1,0.0032618619184422186,0.0014616950824689733,0.002687395236936384,0.08461343648750703,0.08985758015876871,0.09932283517477912,0.07241156466611029,0.21,0.007,NA
Ben Sims,TE,GB,2,0,2,0,0,0,0,0.0075220962557514676,0.008833328344234668,0.00741604365165618,0.0071787511387914225,0.21,0.007,NA
Malik Heath,WR,GB,2,0,0,0,0,0,0,0.015535918035261718,0.008798284417131102,0.006810212257597155,0.010045146776013791,0.21,0.007,NA
Emanuel Wilson,RB,GB,2,0,14,1,0.07056206840716779,0.14429748924078795,0.057514745577854166,0.009495007636134666,0.010916556926145682,0.008030659046941802,0.00845314144666143,0.21,0.007,NA
Allen Robinson,WR,PIT,2,1,19,0,0,0,0,0.09581385663004288,0.09236996723626169,0.08387836570287181,0.08585770747180244,0,0.01220693148718814,NA
Godwin Igwebuike,RB,PIT,1,2,0,0,2.8183359885882513e-5,2.3471119222374766e-5,3.092434127592345e-5,0.0014615457800702513,0.0014754815721722912,0.0014267041582447049,0.0014801873204339216,0,0.01283127189834944,NA
Diontae Johnson,WR,PIT,2,2,23,0,2.244030066199801e-4,2.194160748509736e-4,2.6329144943504167e-4,0.2713452674394912,0.27354301892722915,0.32024584362928765,0.32962962747887226,0,0.01258185937214178,NA
Miles Boykin,WR,PIT,2,2,2,0,0,0,0,0.012268356526157228,0.014194037222545796,0.011179165817087361,0.00907532617188718,0,0.01287432985773988,NA
Najee Harris,RB,PIT,2,2,115,1,0.476327431602241,0.4140154983840046,0.5685747810506506,0.09175691918453868,0.09504387869086439,0.08129061913888556,0.07569650873846448,0,0.01117881717252733,NA
George Pickens,WR,PIT,2,2,31,1,0.0023304171963170316,0.009605965819551842,0.005804996714138835,0.2029665293850571,0.1834379374570068,0.19395403364114694,0.21518028908471926,0,0.01173329393389336,NA
Calvin Austin,WR,PIT,2,0,21,0,0.06374647609995998,0.06549167939861607,0.04362940672952369,0.06459145404253769,0.06018481241287905,0.06230247337577066,0.061301397365001994,0,0.01291738781713031,NA
Connor Heyward,TE,PIT,2,2,15,0,8.608935181947632e-4,5.900996171817343e-4,8.60335097249578e-4,0.08809791066200462,0.09209553999190782,0.07960372997755044,0.07283922642434854,0,0.01261598210139727,NA
Jaylen Warren,RB,PIT,2,2,85,1,0.3038498763711868,0.4002503889625794,0.24257825455831977,0.11057122185160259,0.12349872426403868,0.11116179463801658,0.09875317192639936,0,0.01232351161579917,NA
Rodney Williams,TE,PIT,2,0,0,0,0,0,0,0.008084303245889784,0.004130912806414262,0.0028833183309833724,0.005257763535964078,0.21,0.007,NA
Darnell Washington,TE,PIT,2,0,2,0,0,0,0,0.03097574511276743,0.03228824980563914,0.03080198077463486,0.028197780926835534,0.21,0.007,NA
Anthony McFarland,RB,PIT,2,2,2,0,0.05882450581058677,0.05864225037665046,0.061706688616790246,0.022066890139840537,0.02773743961304097,0.02127197081552006,0.016731013555270867,0,0.01274515597956857,NA
Jimmy Graham,TE,NO,1,0,1,0,0,0,0,0.005876703783147743,0.00503194004381026,0.004519859523509262,0.005511378408014211,0.21,0.007,NA
Michael Thomas,WR,NO,2,2,38,0,0,0,0,0.1556116446797162,0.14547147823728407,0.15308504372234094,0.1528345130922696,0,0.01257292414200684,NA
Alvin Kamara,RB,NO,2,2,138,0,0.4469819631013995,0.4055049869285282,0.43857354956224365,0.17351563892276037,0.18335074463071563,0.17906797929049648,0.16638848050305363,0,0.01355594016913616,NA
Jamaal Williams,RB,NO,2,2,46,1,0.15142280558495608,0.12839471246728165,0.1360592917927766,0.033909369662785724,0.033537509092074966,0.0217403636504641,0.022840824609887136,0,0.0120184473806408,NA
Taysom Hill,TE,NO,2,2,69,0,0.30004422995057545,0.3919926505370778,0.3427309255268457,0.07945645625996352,0.08338285663713679,0.068962223360576,0.08947500713114637,0,0.01399017828246584,NA
Keith Kirkwood,WR,NO,1,1,1,0,0,0,0,0.008859003101695483,0.008806044134795434,0.007360197296637639,0.008190520116122323,0,0.01289585883743509,NA
Foster Moreau,TE,NO,2,2,11,0,0,1.2594250128988037e-7,8.115895951560803e-8,0.0485835423776336,0.05176408181263329,0.06531588864713919,0.04928562876820898,0,0.01387359815385481,NA
Lynn Bowden,WR,NO,2,1,0,0,0,0,0,0.001668838188640721,0.0014760221329947064,0.0012642533425167106,0.001495371203667143,0,0.01291738781713031,NA
Juwan Johnson,TE,NO,2,2,13,0,0,0,0,0.10214458830673717,0.10513237825930451,0.0917273694775459,0.11141910122778392,0,0.01201317066993119,NA
Chris Olave,WR,NO,2,2,50,0,0,0,0,0.2545585012346105,0.24293359046441365,0.22891750704357275,0.24201111784527235,0,0.01470063461240801,NA
Rashid Shaheed,WR,NO,2,2,32,1,0.010585178927131572,0.017459150425750893,0.016546911792217726,0.1178969755741971,0.12200285726127687,0.16183642647975938,0.13432133907325988,0,0.01389512713355003,NA
A T Perry,WR,NO,2,0,0,0,0,0,0,0.0063462923245895956,0.006316944150023919,0.006456633232697648,0.006359884103504439,0.21,0.007,NA
C J Ham,RB,MIN,2,2,4,0,1.887835773224952e-4,1.3668186375485287e-4,1.1484969001285477e-4,0.013263393339989975,0.014266894723901115,0.0099407243041946345,0.011226332336222292,0,0.01261598210139727,NA
Johnny Mundt,TE,MIN,2,1,3,0,0,0,0,0.017088774310248037,0.020206622667384183,0.02689264891969401,0.015153217592760174,0,0.01250833720292118,NA
Brandon Powell,WR,MIN,2,2,19,1,0.025669760037602497,0.023640168933907194,0.014040641734088408,0.08522467583617338,0.08047657762667368,0.07594600846390746,0.11961016517402404,0,0.01370136631629307,NA
T J Hockenson,TE,MIN,2,2,60,1,0,0,0,0.285112002353784,0.27512882226483026,0.26998602150089324,0.2481015052605362,0,0.0127325622300083,Q
N Keal Harry,WR,MIN,2,0,0,0,0,0,0,0.007787630757701389,0.008112631496389255,0.008146966931086203,0.007856594023133935,0,0.01276668495926379,NA
Josh Oliver,TE,MIN,2,2,12,1,0,0,0,0.03911246985218932,0.043838404067725635,0.025013199238408893,0.029320564307455683,0,0.01261598210139727,NA
Alexander Mattison,RB,MIN,2,2,145,1,0.6080402128917562,0.49558035557744795,0.28073928381419105,0.08412922200402077,0.08814753035794586,0.10008834395047193,0.1267685687237188,0,0.01100130862425598,NA
K J Osborn,WR,MIN,2,2,32,0,5.0399247057443984e-5,5.04210960604736e-5,3.5341298040739826e-5,0.16672021081575333,0.17320642605369235,0.17314376454097835,0.15054009574255336,0,0.01322772876299829,Q
Kene Nwangwu,RB,MIN,1,2,0,0,0.03163512243052625,0.02824145371853326,0.018444478371697715,0.005147553666988412,0.005366299819679899,0.005787741680155926,0.0051212578892692005,0,0.01268056904048292,NA
Ty Chandler,RB,MIN,1,2,13,0,0.012594380671105578,0.015842261773596347,0.0094945935945127,0.01050713917040107,0.010891571338537184,0.010374013635316183,0.010121672447777551,0,0.01278821393895901,NA
Nick Muse,TE,MIN,1,1,0,0,0,0,0,6.280546178962177e-4,6.348909065416894e-4,5.976456578476783e-4,6.101902213949867e-4,0,0.01291738781713031,NA
Jordan Addison,WR,MIN,2,0,42,0,0.008866908026070722,0.007932055062431274,0.0040838638866429865,0.2162559087802688,0.21839221259940816,0.22735843987137486,0.21397515746455092,0.21,0.007,NA
Trishton Jackson,WR,MIN,2,0,1,0,0,0,0,0.02636344616936596,0.018549257085824226,0.010119803309339126,0.013932544069287534,0,0.01291738781713031,NA
Jalen Nailor,WR,MIN,2,2,0,0,0,0,0,0.04265951832521937,0.04278185899146654,0.05660467799633146,0.04766213474731532,0,0.01272362699987336,NA
Adam Prentice,RB,NO,2,1,2,1,0.012138305373198821,0.01527727923705632,0.011758188209269533,0.011572445583522247,0.010793553143535962,0.009746254932744017,0.009866833917809974,0,0.01278821393895901,Q
Robert Woods,WR,HOU,2,2,22,0,0,0,1.0864988099287182e-8,0.22905153992859906,0.20830010969124213,0.18278643969070127,0.24225649420280232,0,0.01344301855995046,Q
Noah Brown,WR,HOU,2,2,15,0,7.125653781341138e-4,1.0964546466474948e-4,0.0011733967674557213,0.16571197237260765,0.17076672960826642,0.22872774390819875,0.17672603413012003,0,0.01365830835690264,NA
Dare Ogunbowale,RB,HOU,1,2,2,0,6.1369748917208e-4,1.9143165896396056e-4,0.0016616695589867848,0.009380793234451875,0.009848820052142201,0.008861780226890723,0.009228229411772985,0,0.01158259107602684,NA
Dalton Schultz,TE,HOU,2,2,33,1,0,0,0,0.23877873228506938,0.24606734036359912,0.22465801489160303,0.22504997581316474,0,0.0133569026411696,NA
Mike Boone,RB,HOU,1,2,0,0,3.385972231467078e-4,8.901208973712003e-5,8.453999412031985e-4,0.00600594703588421,0.006210662110829725,0.006561166723124262,0.006257129575848324,0,0.01220693148718814,NA
Devin Singletary,RB,HOU,2,2,71,0,0.7702100318379409,0.5836197622152047,0.6227866916448912,0.06454237127563804,0.07197773185374266,0.05250896828002582,0.05371542972098072,0,0.01328865718265862,NA
Andrew Beck,TE,HOU,2,2,7,1,0.003906266526490724,6.506132292712455e-4,0.026779173169515665,0.028229711657044472,0.032559771584855464,0.022290383622420553,0.021010044211339153,0,0.01276668495926379,Q
John Metchie,WR,HOU,2,0,7,0,0,0,0,0.025471138929438454,0.028299933624422704,0.02811080815870674,0.02358685993145271,0.21,0.007,NA
Tank Dell,WR,HOU,2,0,37,1,0.12043882549482832,0.047331326006020566,0.08240406021056398,0.20361984469743338,0.19567731856621742,0.21419648752511863,0.21320937027353074,0.21,0.007,NA
Xavier Hutchinson,WR,HOU,2,0,4,0,0.05989270651676709,0.24158611659385704,0.10665595210650947,0.0084399167686668,0.008552997848225741,0.008764949614948586,0.008611799195218811,0.21,0.007,NA
Tyler Boyd,WR,CIN,2,2,37,0,0.009208067606151511,0.01065168833991476,0.0073527594503794026,0.1752734927943863,0.1771069089355038,0.18758923409927866,0.17111046717727643,0,0.01166870699480771,NA
Joe Mixon,RB,CIN,2,2,150,0,0.6863844799365038,0.7193938059691711,0.8021999273922673,0.12679206945220994,0.13278837808400937,0.11687955607818287,0.10404903727653675,0,0.00710456329942167,NA
Irv Smith,TE,CIN,2,2,13,1,0,0,0,0.11082683059997216,0.11223558412656874,0.09932759029476532,0.13747943875673255,0,0.01404582999141655,NA
Drew Sample,TE,CIN,2,2,6,0,0,0,0,0.04376751910387507,0.04218189716832545,0.036524488850706506,0.07664497156948408,0,0.01287432985773988,NA
Trayveon Williams,RB,CIN,2,1,14,0,0.08939571814804788,0.12426603277659866,0.05952694648710603,0.016159018617814047,0.017258182708589215,0.011914970724375716,0.013663252335286084,0,0.01274515597956857,NA
Trenton Irwin,WR,CIN,2,2,11,2,1.920282845709229e-6,2.5565170521374917e-6,2.5952909606665105e-6,0.05435328435109158,0.0552962403184924,0.058508257022543614,0.05158135749003692,0,0.01272362699987336,NA
Mitchell Wilcox,TE,CIN,2,1,3,0,0,0,0,0.015606028736571239,0.015964199220117343,0.01567581438620427,0.01515415108890738,0,0.01255139516231162,NA
Ja Marr Chase,WR,CIN,2,2,67,1,0.018860259983786275,0.001798358233950022,0.007772420783028548,0.36382332910967713,0.34676190758712494,0.3758337354077381,0.33929530554810966,0,0.01427005501850366,Q
Chris Evans,RB,CIN,2,1,3,0,0.001219313936090291,0.0020396965038747025,0.001817387543270978,0.0034646517185220227,0.0036657885057816138,0.0029872156056223536,0.0031862418090550927,0,0.01285280087804466,NA
Andrei Iosivas,WR,CIN,2,0,4,0,0,0,0,0.028243680628799988,0.03027959038231181,0.02422733359798206,0.037430194445235584,0.21,0.007,NA
Eric Saubert,TE,HOU,2,0,0,0,0,0,0,0.020768031815166614,0.021738584696456495,0.022533257358261713,0.020348633533769388,0,0.01259445312170205,NA
Tanner Hudson,TE,CIN,2,0,4,0,0,0,0,0.061186053104434736,0.06596152598517248,0.0700428262339541,0.04990761584176985,0,0.01270209802017814,NA
Stanley Morgan,WR,CIN,1,0,0,0,0,0,0,5.04041782645824e-4,4.997969780028852e-4,4.889776986463644e-4,4.979666615695623e-4,0,0.01291738781713031,NA
Amari Cooper,WR,CLE,2,2,35,1,0,0,0,0.25794842151629394,0.26306513930792036,0.34060085042130184,0.2924214086664953,0,0.01123812740090337,NA
David Njoku,TE,CLE,2,2,32,1,7.721951467492767e-9,2.2232407962074308e-9,1.2805106102838512e-8,0.20659273192656966,0.21013639730315425,0.201260550321831,0.248195930700023,0,0.01329231570208394,NA
Kareem Hunt,RB,CLE,2,0,66,0,0.3355337765037554,0.3334095686345961,0.600902534136582,0.07230502978831398,0.07013300555028683,0.06390710529522539,0.06644456270794206,0,0.01118247569195266,NA
Jordan Akins,TE,CLE,2,2,5,0,0,0,0,0.05655953512055357,0.04939361271290734,0.04344164682050456,0.04389602459654761,0,0.01389512713355003,NA
