Rk,Player,Off%,Att,Att,Tgt,2PM,Fmb,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
132,Kendrick Bourne,3.5,0,0,1,0,0,Sun,1,1,2022-09-11,27-038,NWE,@,MIA,L 7-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,41,41.0,0,100.0,41.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3.5,0,0.0,1,5.3,WR,BourKe00
133,Kareem Hunt,56.3,0,11,4,0,0,Sun,1,1,2022-09-11,27-036,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,46,4.2,1,3,45.5,4,4,24,6.0,1,100.0,6.0,2,50.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,45,56.3,0,0.0,0,0.0,RB,HuntKa00
134,Durham Smythe,63.3,0,0,2,0,0,Sun,1,1,2022-09-11,27-033,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,14,14.0,0,50.0,7.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,63.3,0,0.0,14,73.7,TE,SmytDu00
135,Dalvin Cook,77.4,0,20,5,0,0,Sun,1,1,2022-09-11,27-032,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,20,90,4.5,0,5,55.0,5,3,18,6.0,0,60.0,3.6,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,77.4,0,0.0,0,0.0,RB,CookDa01
136,Jonnu Smith,68.4,0,0,4,0,0,Sun,1,1,2022-09-11,27-020,NWE,@,MIA,L 7-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,3,33,11.0,0,75.0,8.3,2,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,68.4,0,0.0,4,21.1,TE,SmitJo01
137,Trace McSorley,12.3,4,3,0,0,0,Sun,1,1,2022-09-11,27-019,ARI,,KAN,L 21-44,2,4,2,50.0,12,0,0,0,0.0,0.0,56.2,1,8,20.00,3.0,3.00,0.80,6.0,20.0,3,20,6.7,0,1,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,1,0,0,0,8,12.3,0,0.0,0,0.0,QB,McSoTr00
138,Richie James,70.0,0,1,6,0,0,Sun,1,1,2022-09-11,27-006,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,0,0.0,6,5,59,11.8,0,83.3,9.8,3,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,70.0,0,0.0,6,21.4,WR,JameRi00
139,Mark Andrews,83.9,0,0,7,0,0,Sun,1,1,2022-09-11,27-005,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,52,10.4,0,71.4,7.4,3,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,83.9,0,0.0,1,3.7,TE,AndrMa00
140,Terry McLaurin,89.6,0,0,4,0,0,Sun,1,1,2022-09-11,26-361,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,4,2,58,29.0,1,50.0,14.5,2,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,69,89.6,0,0.0,0,0.0,WR,McLaTe00
141,Brandon Powell,4.5,0,1,1,0,0,Thu,1,1,2022-09-08,26-361,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,0,0.0,1,1,10,10.0,0,100.0,10.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,4.5,0,0.0,11,57.9,WR,PoweBr00
142,Samaje Perine,26.0,0,1,5,0,0,Sun,1,1,2022-09-11,26-360,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,0,0.0,5,3,33,11.0,0,60.0,6.6,1,40.0,0,0,0,,0,0,,0,0,0,0,1,-5,0,0,26,26.0,0,0.0,21,65.6,RB,PeriSa00
143,Patrick Mahomes,92.9,39,3,0,0,1,Sun,1,1,2022-09-11,26-359,KAN,@,ARI,W 44-21,30,39,9,76.9,360,5,0,0,12.8,0.0,144.2,0,0,0.00,9.2,11.79,11.79,12.0,74.4,3,5,1.7,0,1,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,65,92.9,0,0.0,0,0.0,QB,MahoPa00
144,Mike Gesicki,41.7,0,0,1,0,0,Sun,1,1,2022-09-11,26-343,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,1,1.0,0,100.0,1.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,41.7,0,0.0,0,0.0,TE,GesiMi00
145,Braxton Berrios,46.4,0,0,6,0,0,Sun,1,1,2022-09-11,26-340,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,5,37,7.4,0,83.3,6.2,2,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,46.4,0,0.0,11,40.7,WR,BerrBr00
146,Chris Myarick,23.3,0,0,1,0,0,Sun,1,1,2022-09-11,26-340,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,1,1.0,1,100.0,1.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,14,23.3,0,0.0,17,60.7,FB,MyarCh00
147,Courtland Sutton,95.5,0,0,7,0,0,Mon,1,1,2022-09-12,26-337,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,72,18.0,0,57.1,10.3,3,57.1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,95.5,0,0.0,0,0.0,WR,SuttCo00
148,Dante Pettis,39.7,0,0,1,0,0,Sun,1,1,2022-09-11,26-323,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,51,51.0,1,100.0,51.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,23,39.7,0,0.0,5,20.8,WR,PettDa00
149,Jeff Wilson,58.8,0,9,2,0,0,Sun,1,1,2022-09-11,26-299,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,22,2.4,0,,33.3,2,2,8,4.0,0,100.0,4.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,58.8,0,0.0,2,8.3,RB,WilsJe01
150,Cedrick Wilson Jr.,46.7,0,1,2,0,0,Sun,1,1,2022-09-11,26-295,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,8,8.0,0,,100.0,2,2,20,10.0,0,100.0,10.0,,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,28,46.7,0,0.0,0,0.0,WR,WilsCe01
151,Jody Fortson,34.3,0,0,1,0,0,Sun,1,1,2022-09-11,26-278,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,1,1.0,1,100.0,1.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,24,34.3,0,0.0,17,63.0,TE,FortJo01
152,Hunter Renfrow,82.8,0,0,6,0,1,Sun,1,1,2022-09-11,26-264,LVR,@,LAC,L 19-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,6,3,21,7.0,0,50.0,3.5,2,50.0,0,0,0,,0,0,,0,0,0,1,1,0,0,0,48,82.8,0,0.0,4,16.7,WR,RenfHu00
153,Nick Chubb,52.5,0,22,1,0,0,Sun,1,1,2022-09-11,26-258,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,22,141,6.4,0,6,59.1,1,1,2,2.0,0,100.0,2.0,0,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,52.5,0,0.0,0,0.0,RB,ChubNi00
154,Noah Brown,88.4,0,0,9,0,0,Sun,1,1,2022-09-11,26-248,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,5,68,13.6,0,55.6,7.6,4,44.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,61,88.4,0,0.0,5,20.8,WR,BrowNo00
155,Cam Sims,10.4,0,0,1,0,0,Sun,1,1,2022-09-11,26-248,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,10.4,0,0.0,17,70.8,WR,SimsCa00
156,Deebo Samuel,82.4,0,8,7,0,1,Sun,1,1,2022-09-11,26-239,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,8,52,6.5,1,3,50.0,7,2,14,7.0,0,28.6,2.0,0,28.6,1,0,0,,0,0,,0,0,6,1,0,0,0,0,56,82.4,0,0.0,0,0.0,WR,SamuDe00
157,Russell Gage,41.9,0,0,2,0,0,Sun,1,1,2022-09-11,26-232,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,2,13,6.5,0,100.0,6.5,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,41.9,0,0.0,0,0.0,WR,GageRu00
158,Rashaad Penny,69.1,0,12,3,0,1,Mon,1,1,2022-09-12,26-222,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,60,5.0,0,2,41.7,3,2,7,3.5,0,66.7,2.3,1,66.7,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,69.1,0,0.0,0,0.0,RB,PennRa00
159,Trent Sherfield,35.0,0,0,2,0,0,Sun,1,1,2022-09-11,26-198,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,8,8.0,0,50.0,4.0,,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,35.0,0,0.0,13,68.4,WR,SherTr00
160,Chris Godwin,30.6,0,0,3,0,0,Sun,1,1,2022-09-11,26-196,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,35,11.7,0,100.0,11.7,1,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,30.6,0,0.0,0,0.0,WR,GodwCh00
161,Chase Edmonds,63.3,0,12,4,0,0,Sun,1,1,2022-09-11,26-151,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,25,2.1,0,0,41.7,4,4,40,10.0,0,100.0,10.0,3,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,38,63.3,0,0.0,0,0.0,RB,EdmoCh00
162,Drew Sample,29.0,0,0,1,0,0,Sun,1,1,2022-09-11,26-148,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,2,2.0,0,100.0,2.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,29,29.0,0,0.0,9,28.1,TE,SampDr00
163,D'Onta Foreman,13.2,0,2,0,0,0,Sun,1,1,2022-09-11,26-140,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,5,2.5,0,,50.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,13.2,0,0.0,0,0.0,RB,ForeDO00
164,Andrew Beck,15.2,0,0,3,0,0,Mon,1,1,2022-09-12,26-120,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,52,26.0,0,66.7,17.3,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,15.2,0,0.0,10,52.6,TE,BeckAn01
165,Josh Allen,100.0,31,10,0,0,0,Thu,1,1,2022-09-08,26-110,BUF,@,LAR,W 31-10,26,31,5,83.9,297,3,2,0,9.7,6.5,112.0,2,5,6.06,9.6,8.61,7.94,11.4,63.6,10,56,5.6,1,4,60.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,0,0,0,0,0,59,100.0,0,0.0,0,0.0,QB,AlleJo02
166,Ian Thomas,66.0,0,0,3,0,0,Sun,1,1,2022-09-11,26-097,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,53,26.5,0,66.7,17.7,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,66.0,0,0.0,12,37.5,TE,ThomIa00
167,Christian McCaffrey,81.1,0,10,5,0,0,Sun,1,1,2022-09-11,26-096,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,33,3.3,1,3,70.0,5,4,24,6.0,0,80.0,4.8,1,40.0,1,0,0,,0,0,,0,0,6,0,1,0,0,0,43,81.1,0,0.0,0,0.0,RB,McCaCh01
168,Diontae Johnson,81.0,0,0,12,0,1,Sun,1,1,2022-09-11,26-068,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,7,55,7.9,0,58.3,4.6,2,33.3,0,0,0,,0,0,,0,0,0,1,0,0,0,0,51,81.0,0,0.0,0,0.0,WR,JohnDi01
169,Will Dissly,67.3,0,0,3,0,0,Mon,1,1,2022-09-12,26-066,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,43,14.3,1,100.0,14.3,1,33.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,37,67.3,0,0.0,7,36.8,TE,DissWi00
170,Alec Ingold,36.7,0,1,2,0,0,Sun,1,1,2022-09-11,26-064,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,2,1,8,8.0,0,50.0,4.0,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,36.7,0,0.0,6,31.6,FB,IngoAl01
171,David Njoku,88.8,0,0,1,0,0,Sun,1,1,2022-09-11,26-063,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,7,7.0,0,100.0,7.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,71,88.8,0,0.0,0,0.0,TE,NjokDa00
172,Dalton Schultz,100.0,0,0,9,0,0,Sun,1,1,2022-09-11,26-062,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,7,62,8.9,0,77.8,6.9,2,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0,TE,SchuDa00
173,Joe Mixon,73.0,0,27,9,0,0,Sun,1,1,2022-09-11,26-049,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,27,82,3.0,0,2,25.9,9,7,63,9.0,0,77.8,7.0,3,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,73,73.0,0,0.0,0,0.0,RB,MixoJo00
174,KaVontae Turpin,2.9,0,0,0,0,0,Sun,1,1,2022-09-11,26-040,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.9,0,0.0,10,41.7,WR,TurpKa00
175,Curtis Samuel,71.4,0,4,11,0,1,Sun,1,1,2022-09-11,26-031,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,17,4.3,0,1,25.0,11,8,55,6.9,1,72.7,5.0,5,45.5,1,0,0,,0,0,,0,0,6,1,0,0,0,0,55,71.4,0,0.0,0,0.0,WR,SamuCu00
176,Ben Ellefson,27.4,0,0,1,0,0,Sun,1,1,2022-09-11,26-010,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,2,2.0,0,100.0,2.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,27.4,0,0.0,12,52.2,TE,ElleBe00
177,Juwann Winfree,14.8,0,0,1,0,0,Sun,1,1,2022-09-11,26-007,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,17,17.0,0,100.0,17.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,14.8,0,0.0,13,56.5,WR,WinfJu00
178,Stanley Morgan Jr.,5.0,0,0,0,0,0,Sun,1,1,2022-09-11,26-004,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,5.0,0,0.0,21,65.6,WR,MorgSt02
179,Zach Gentry,30.2,0,0,2,0,0,Sun,1,1,2022-09-11,26-001,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,40,20.0,0,100.0,20.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,19,30.2,0,0.0,6,18.8,TE,GentZa00
180,Juwan Johnson,73.8,0,0,5,0,0,Sun,1,1,2022-09-11,25-363,NOR,@,ATL,W 27-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,43,21.5,0,40.0,8.6,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,73.8,0,0.0,16,50.0,TE,JohnJu02
181,DJ Chark,81.2,0,0,8,0,0,Sun,1,1,2022-09-11,25-353,DET,,PHI,L 35-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,52,13.0,1,50.0,6.5,3,37.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,56,81.2,0,0.0,0,0.0,WR,CharDJ00
182,Equanimeous St. Brown,75.9,0,0,3,0,0,Sun,1,1,2022-09-11,25-346,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,18,18.0,1,33.3,6.0,1,33.3,1,0,0,,0,0,,0,0,6,0,0,0,0,0,44,75.9,0,0.0,0,0.0,WR,St.BEq00
183,Miles Boykin,12.7,0,0,1,0,0,Sun,1,1,2022-09-11,25-334,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,8,12.7,0,0.0,21,65.6,WR,BoykMi00
184,Ray-Ray McCloud,26.5,0,0,2,0,0,Sun,1,1,2022-09-11,25-331,SFO,@,CHI,L 10-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,20,20.0,0,50.0,10.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,26.5,0,0.0,10,41.7,WR,McClRa00
185,Giovanni Ricci,22.6,0,0,0,0,0,Sun,1,1,2022-09-11,25-330,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,22.6,0,0.0,21,65.6,TE,RiccGi00
186,Jakobi Meyers,87.7,0,1,6,0,0,Sun,1,1,2022-09-11,25-306,NWE,@,MIA,L 7-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,1,100.0,6,4,55,13.8,0,66.7,9.2,2,66.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,87.7,0,0.0,1,5.3,WR,MeyeJa01
187,Nyheim Hines,28.3,0,3,6,0,1,Sun,1,1,2022-09-11,25-303,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,4,1.3,0,0,33.3,6,6,50,8.3,0,100.0,8.3,3,66.7,0,0,0,,0,0,,0,0,0,1,0,0,0,0,26,28.3,0,0.0,8,25.0,RB,HineNy00
188,Dawson Knox,86.4,0,0,2,0,0,Thu,1,1,2022-09-08,25-298,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,1,5,5.0,0,50.0,2.5,,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,51,86.4,0,0.0,0,0.0,TE,KnoxDa00
189,Andy Isabella,32.3,0,0,3,0,0,Sun,1,1,2022-09-11,25-297,ARI,,KAN,L 21-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,1,10,10.0,0,33.3,3.3,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,21,32.3,0,0.0,5,18.5,WR,IsabAn00
190,Christian Kirk,91.4,0,0,12,0,0,Sun,1,1,2022-09-11,25-297,JAX,@,WAS,L 22-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,6,117,19.5,0,50.0,9.8,3,41.7,0,0,0,,0,0,,0,0,0,0,0,0,0,0,64,91.4,0,0.0,0,0.0,WR,KirkCh01
191,JuJu Smith-Schuster,65.7,0,0,8,0,2,Sun,1,1,2022-09-11,25-293,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,6,79,13.2,0,75.0,9.9,3,75.0,0,0,0,,0,0,,0,0,0,2,0,0,0,0,46,65.7,0,0.0,0,0.0,WR,SmitJu00
192,Gunner Olszewski,14.3,0,0,0,0,0,Sun,1,1,2022-09-11,25-289,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,14.3,0,0.0,9,28.1,WR,OlszGu00
193,Joe Burrow,100.0,53,6,0,0,2,Sun,1,1,2022-09-11,25-275,CIN,,PIT,L 20-23 (OT),33,53,20,62.3,338,2,4,1,3.8,7.5,61.7,7,39,11.67,6.4,3.74,2.65,10.2,45.0,6,47,7.8,0,3,66.7,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,2,0,0,0,0,100,100.0,0,0.0,0,0.0,QB,BurrJo01
194,Lamar Jackson,100.0,30,6,0,0,0,Sun,1,1,2022-09-11,25-247,BAL,@,NYJ,W 24-9,17,30,13,56.7,213,3,1,0,10.0,3.3,98.3,2,2,6.25,7.1,7.60,7.06,12.5,43.8,6,17,2.8,0,2,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0,QB,JackLa00
195,Saquon Barkley,83.3,0,18,7,1,1,Sun,1,1,2022-09-11,25-214,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,18,164,9.1,1,7,61.1,7,6,30,5.0,0,85.7,4.3,0,57.1,1,0,0,,0,0,,1,0,8,1,0,0,0,0,50,83.3,0,0.0,0,0.0,RB,BarkSa00
196,Damien Harris,38.6,0,9,3,0,0,Sun,1,1,2022-09-11,25-212,NWE,@,MIA,L 7-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,9,48,5.3,0,2,55.6,3,2,10,5.0,0,66.7,3.3,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,38.6,0,0.0,0,0.0,RB,HarrDa06
197,Josiah Deguara,24.6,0,0,2,0,0,Sun,1,1,2022-09-11,25-209,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,28,14.0,0,100.0,14.0,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,15,24.6,0,0.0,11,47.8,TE,DeguJo00
