Rk,Player,Off%,Att,Att,Tgt,2PM,Fmb,Day,G#,Week,Date,Age,Team,,Opp,Result,Cmp,Att,Inc,Cmp%,Yds,TD,Int,Pick6,TD%,Int%,Rate,Sk,Yds,Sk%,Y/A,AY/A,ANY/A,Y/C,Succ%,Att,Yds,Y/A,TD,1D,Succ%,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,Pts,Fmb,FR,Yds,FRTD,FF,OffSnp,Off%,DefSnp,Def%,STSnp,ST %,Pos.,-9999
265,Jordan Love,8.2,5,0,0,0,0,Sun,1,1,2022-09-11,23-313,GNB,@,MIN,L 7-23,4,5,1,80.0,65,0,0,0,0.0,0.0,118.7,0,0,0.00,13.0,13.00,13.00,16.3,80.0,0,0,,0,0,,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,5,8.2,0,0.0,0,0.0,QB,LoveJo03
266,Bryan Edwards,46.7,0,0,1,0,0,Sun,1,1,2022-09-11,23-302,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,46.7,0,0.0,0,0.0,WR,EdwaBr01
267,DeVonta Smith,96.1,0,0,4,0,0,Sun,1,1,2022-09-11,23-301,PHI,@,DET,W 38-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,74,96.1,0,0.0,2,6.5,WR,SmitDe07
268,Jaylen Waddle,66.7,0,1,5,0,0,Sun,1,1,2022-09-11,23-290,MIA,,NWE,W 20-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,8,8.0,0,0,100.0,5,4,69,17.3,1,80.0,13.8,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,40,66.7,0,0.0,0,0.0,WR,WaddJa00
269,Troy Hairston,22.9,0,0,1,0,0,Sun,1,1,2022-09-11,23-277,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,5,5.0,0,100.0,5.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,16,22.9,0,0.0,13,40.6,TE,HairTr00
270,Zander Horvath,22.4,0,1,2,0,0,Sun,1,1,2022-09-11,23-275,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,1,100.0,2,2,6,3.0,1,100.0,3.0,1,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,15,22.4,0,0.0,16,66.7,FB,HorvZa00
271,Trestan Ebner,6.9,0,0,0,0,0,Sun,1,1,2022-09-11,23-252,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,4,6.9,0,0.0,5,20.8,RB,EbneTr00
272,Colby Parkinson,36.4,0,0,2,0,0,Mon,1,1,2022-09-12,23-247,SEA,,DEN,W 17-16,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,43,21.5,1,100.0,21.5,2,100.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,20,36.4,0,0.0,9,47.4,TE,ParkCo02
273,Tre' McKitty,59.7,0,0,4,0,1,Sun,1,1,2022-09-11,23-242,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,3,24,8.0,0,75.0,6.0,,50.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,40,59.7,0,0.0,10,41.7,TE,McKiTr00
274,Rachaad White,27.4,0,6,2,0,0,Sun,1,1,2022-09-11,23-242,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,14,2.3,0,1,50.0,2,2,7,3.5,0,100.0,3.5,0,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,17,27.4,0,0.0,16,66.7,RB,WhitRa01
275,Jaelon Darden,16.1,0,1,0,0,0,Sun,1,1,2022-09-11,23-240,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,16.1,0,0.0,5,20.8,WR,DardJa00
276,D'Andre Swift,66.7,0,15,3,0,0,Sun,1,1,2022-09-11,23-240,DET,,PHI,L 35-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,15,144,9.6,1,5,53.3,3,3,31,10.3,0,100.0,10.3,2,66.7,1,0,0,,0,0,,0,0,6,0,0,0,0,0,46,66.7,0,0.0,0,0.0,RB,SwifDA00
277,Tee Higgins,26.0,0,0,2,0,0,Sun,1,1,2022-09-11,23-236,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,2,27,13.5,0,100.0,13.5,2,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,26,26.0,0,0.0,0,0.0,WR,HiggTe00
278,Jonathan Taylor,76.1,0,31,7,0,0,Sun,1,1,2022-09-11,23-235,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,31,161,5.2,1,9,64.5,7,4,14,3.5,0,57.1,2.0,0,0.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,70,76.1,0,0.0,0,0.0,RB,TaylJo02
279,Connor Heyward,1.6,0,0,0,0,0,Sun,1,1,2022-09-11,23-232,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1.6,0,0.0,22,68.8,TE,HeywCo00
280,Travis Etienne,51.4,0,4,4,0,1,Sun,1,1,2022-09-11,23-228,JAX,@,WAS,L 22-28,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,47,11.8,0,2,50.0,4,2,18,9.0,0,50.0,4.5,1,25.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,36,51.4,0,0.0,0,0.0,RB,EtieTr00
281,Kadarius Toney,11.7,0,2,0,0,0,Sun,1,1,2022-09-11,23-227,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,23,11.5,0,1,100.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,11.7,0,0.0,0,0.0,WR,ToneKa00
282,Donovan Peoples-Jones,82.5,0,0,11,0,0,Sun,1,1,2022-09-11,23-204,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,6,60,10.0,0,54.5,5.5,3,36.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,66,82.5,0,0.0,0,0.0,WR,PeopDo00
283,Isiah Pacheco,22.9,0,12,0,0,1,Sun,1,1,2022-09-11,23-193,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,12,62,5.2,1,4,50.0,0,0,0,,0,,,0,,1,0,0,,0,0,,0,0,6,1,1,0,0,0,16,22.9,0,0.0,11,40.7,RB,PachIs00
284,Justin Fields,100.0,17,11,0,0,0,Sun,1,1,2022-09-11,23-190,CHI,,SFO,W 19-10,8,17,9,47.1,121,2,1,0,11.8,5.9,85.7,2,16,10.53,7.1,6.82,5.26,15.1,26.3,11,28,2.5,0,3,36.4,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0,QB,FielJu00
285,Cole Kmet,82.8,0,0,1,0,0,Sun,1,1,2022-09-11,23-185,CHI,,SFO,W 19-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,48,82.8,0,0.0,4,16.7,TE,KmetCo00
286,Kenneth Gainwell,29.9,0,5,4,0,0,Sun,1,1,2022-09-11,23-181,PHI,@,DET,W 38-35,0,0,0,,0,0,0,0,,,,0,0,,,,,,,5,20,4.0,1,2,80.0,4,2,12,6.0,0,50.0,3.0,1,25.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,23,29.9,0,0.0,4,12.9,RB,GainKe00
287,Nico Collins,67.1,0,0,3,0,0,Sun,1,1,2022-09-11,23-176,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,2,26,13.0,0,66.7,8.7,1,33.3,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,67.1,0,0.0,0,0.0,WR,CollNi00
288,Gabriel Davis,98.3,0,0,5,0,0,Thu,1,1,2022-09-08,23-160,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,4,88,22.0,1,80.0,17.6,3,80.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,58,98.3,0,0.0,0,0.0,WR,DaviGa01
289,CeeDee Lamb,97.1,0,0,11,0,0,Sun,1,1,2022-09-11,23-156,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,2,29,14.5,0,18.2,2.6,2,18.2,0,0,0,,0,0,,0,0,0,0,0,0,0,0,67,97.1,0,0.0,0,0.0,WR,LambCe00
290,Clyde Edwards-Helaire,38.6,0,7,3,0,0,Sun,1,1,2022-09-11,23-153,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,42,6.0,0,1,57.1,3,3,32,10.7,2,100.0,10.7,3,100.0,2,0,0,,0,0,,0,0,12,0,1,4,0,0,27,38.6,0,0.0,0,0.0,RB,EdwaCl00
291,Eno Benjamin,33.8,0,4,4,0,0,Sun,1,1,2022-09-11,23-151,ARI,,KAN,L 21-44,0,0,0,,0,0,0,0,,,,0,0,,,,,,,4,28,7.0,0,1,50.0,4,3,33,11.0,0,75.0,8.3,1,75.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,22,33.8,0,0.0,13,48.1,RB,BenjEn00
292,Cade Otton,48.4,0,0,0,0,0,Sun,1,1,2022-09-11,23-149,TAM,@,DAL,W 19-3,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,30,48.4,0,0.0,12,50.0,TE,OttoCa00
293,Jerry Jeudy,89.4,0,0,7,0,0,Mon,1,1,2022-09-12,23-141,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,4,102,25.5,1,57.1,14.6,3,42.9,1,0,0,,0,0,,0,0,6,0,0,0,0,0,59,89.4,0,0.0,0,0.0,WR,JeudJe00
294,Dennis Houston,56.5,0,0,5,0,0,Sun,1,1,2022-09-11,23-140,DAL,,TAM,L 3-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,5,2,16,8.0,0,40.0,3.2,,20.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,39,56.5,0,0.0,9,37.5,WR,HousDe01
295,Noah Gray,52.9,0,0,2,0,0,Sun,1,1,2022-09-11,23-134,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,10,10.0,0,50.0,5.0,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,37,52.9,0,0.0,16,59.3,TE,GrayNo00
296,Michael Carter,59.5,0,10,9,0,0,Sun,1,1,2022-09-11,23-127,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,10,60,6.0,0,2,40.0,9,7,40,5.7,0,77.8,4.4,3,55.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,59.5,0,0.0,0,0.0,RB,CartMi03
297,Christian Watson,65.6,0,1,4,0,0,Sun,1,1,2022-09-11,23-122,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,7,7.0,0,0,100.0,4,2,34,17.0,0,50.0,8.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,65.6,0,0.0,1,4.3,WR,WatsCh00
298,Tylan Wallace,10.7,0,0,1,0,0,Sun,1,1,2022-09-11,23-121,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,10.7,0,0.0,16,59.3,WR,WallTy00
299,Chuba Hubbard,5.7,0,1,0,0,0,Sun,1,1,2022-09-11,23-092,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,3,3.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,3,5.7,0,0.0,21,65.6,RB,HubbCh01
300,Justin Jefferson,91.9,0,0,11,0,0,Sun,1,1,2022-09-11,23-087,MIN,,GNB,W 23-7,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,11,9,184,20.4,2,81.8,16.7,7,63.6,2,0,0,,0,0,,0,0,12,0,0,0,0,0,57,91.9,0,0.0,0,0.0,WR,JeffJu00
301,Kyle Philips,47.7,0,0,9,0,1,Sun,1,1,2022-09-11,23-086,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,9,6,66,11.0,0,66.7,7.3,3,55.6,0,0,0,,0,0,,0,0,0,1,0,0,0,0,31,47.7,0,0.0,6,21.4,WR,PhilKy01
302,Dax Milne,7.8,0,0,1,0,0,Sun,1,1,2022-09-11,23-080,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,6,7.8,0,0.0,9,37.5,WR,MilnDa00
303,Cam Akers,17.9,0,3,0,0,0,Thu,1,1,2022-09-08,23-078,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,3,0,0.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,12,17.9,0,0.0,0,0.0,RB,AkerCa00
304,KJ Hamler,60.6,0,0,1,0,0,Mon,1,1,2022-09-12,23-066,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,40,60.6,0,0.0,0,0.0,WR,HamlKJ00
305,Chigoziem Okonkwo,15.4,0,1,1,0,0,Sun,1,1,2022-09-11,23-003,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-4,-4.0,0,0,0.0,1,1,11,11.0,0,100.0,11.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,10,15.4,0,0.0,8,28.6,TE,OkonCh00
306,Josh Palmer,74.6,0,1,4,0,0,Sun,1,1,2022-09-11,22-354,LAC,,LVR,W 24-19,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,4,4.0,0,1,100.0,4,3,5,1.7,0,75.0,1.3,0,25.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,50,74.6,0,0.0,1,4.2,WR,PalmJo00
307,James Cook,5.1,0,1,0,0,1,Thu,1,1,2022-09-08,22-348,BUF,@,LAR,W 31-10,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,2,2.0,0,,0.0,0,0,0,,0,,,,,0,0,0,,0,0,,0,0,0,1,0,0,0,0,3,5.1,0,0.0,0,0.0,RB,CookJa01
308,Trevor Lawrence,100.0,42,2,0,0,0,Sun,1,1,2022-09-11,22-340,JAX,@,WAS,L 22-28,24,42,18,57.1,275,1,1,0,2.4,2.4,75.0,2,15,4.55,6.5,5.95,5.34,11.5,43.2,2,4,2.0,0,0,50.0,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0,QB,LawrTr00
309,Tutu Atwell,10.4,0,0,1,0,0,Thu,1,1,2022-09-08,22-336,LAR,,BUF,L 10-31,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,7,10.4,0,0.0,0,0.0,WR,AtweTu00
310,Amon-Ra St. Brown,88.4,0,0,12,0,0,Sun,1,1,2022-09-11,22-322,DET,,PHI,L 35-38,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,12,8,64,8.0,1,66.7,5.3,3,50.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,61,88.4,0,0.0,0,0.0,WR,StxxAm00
311,Rashod Bateman,66.1,0,0,5,0,0,Sun,1,1,2022-09-11,22-286,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,2,59,29.5,1,40.0,11.8,1,40.0,1,0,0,,0,0,,0,0,6,0,0,0,0,0,37,66.1,0,0.0,1,3.7,WR,BateRa00
312,Dameon Pierce,28.6,0,11,1,0,0,Sun,1,1,2022-09-11,22-204,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,11,33,3.0,0,2,54.5,1,1,6,6.0,0,100.0,6.0,0,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,20,28.6,0,0.0,0,0.0,RB,PierDa01
313,Ja'Marr Chase,100.0,0,0,16,0,0,Sun,1,1,2022-09-11,22-194,CIN,,PIT,L 20-23 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,16,10,129,12.9,1,62.5,8.1,10,62.5,1,0,0,,0,0,,0,0,6,0,0,0,0,0,100,100.0,0,0.0,0,0.0,WR,ChasJa00
314,Jahan Dotson,88.3,0,1,5,0,0,Sun,1,1,2022-09-11,22-173,WAS,,JAX,W 28-22,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,-10,-10.0,0,0,0.0,5,3,40,13.3,2,60.0,8.0,2,60.0,2,0,0,,0,0,,0,0,12,0,0,0,0,0,68,88.3,0,0.0,0,0.0,WR,DotsJa00
315,Treylon Burks,36.9,0,0,5,0,0,Sun,1,1,2022-09-11,22-172,TEN,,NYG,L 20-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,5,3,55,18.3,0,60.0,11.0,2,60.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,24,36.9,0,0.0,4,14.3,WR,BurkTr00
316,Elijah Moore,89.3,0,0,7,0,0,Sun,1,1,2022-09-11,22-168,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,49,9.8,0,71.4,7.0,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,75,89.3,0,0.0,0,0.0,WR,MoorEl00
317,Romeo Doubs,57.4,0,1,5,0,0,Sun,1,1,2022-09-11,22-151,GNB,@,MIN,L 7-23,0,0,0,,0,0,0,0,,,,0,0,,,,,,,1,11,11.0,0,1,100.0,5,4,37,9.3,0,80.0,7.4,1,40.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,35,57.4,0,0.0,0,0.0,WR,DoubRo00
318,Isaiah Likely,44.6,0,0,4,0,0,Sun,1,1,2022-09-11,22-146,BAL,@,NYJ,W 24-9,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,4,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,25,44.6,0,0.0,1,3.7,TE,LikeIs00
319,Javonte Williams,57.6,0,7,12,0,1,Mon,1,1,2022-09-12,22-140,DEN,@,SEA,L 16-17,0,0,0,,0,0,0,0,,,,0,0,,,,,,,7,43,6.1,0,3,57.1,12,11,65,5.9,0,91.7,5.4,3,50.0,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,57.6,0,0.0,0,0.0,RB,WillJa10
320,Alec Pierce,51.1,0,0,2,0,0,Sun,1,1,2022-09-11,22-132,IND,@,HOU,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,2,0,0,,0,0.0,0.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,47,51.1,0,0.0,0,0.0,WR,PierAl00
321,Trey Lance,100.0,28,13,0,0,1,Sun,1,1,2022-09-11,22-125,SFO,@,CHI,L 10-19,13,28,15,46.4,164,0,1,0,0.0,3.6,50.3,2,9,6.67,5.9,4.25,3.67,12.6,33.3,13,54,4.2,0,6,61.5,0,0,0,,0,,,0,,0,0,0,,0,0,,0,0,0,1,1,-5,0,0,68,100.0,0,0.0,0,0.0,QB,LancTr00
322,Tommy Tremble,34.0,0,0,1,0,0,Sun,1,1,2022-09-11,22-101,CAR,,CLE,L 24-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,1,1,1,1.0,0,100.0,1.0,,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,18,34.0,0,0.0,20,62.5,TE,TremTo00
323,Chris Olave,73.8,0,0,3,1,0,Sun,1,1,2022-09-11,22-076,NOR,@,ATL,W 27-26,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,3,3,41,13.7,0,100.0,13.7,2,66.7,0,0,0,,0,0,,1,0,2,0,0,0,0,0,45,73.8,0,0.0,0,0.0,WR,OlavCh00
324,Brevin Jordan,60.0,0,0,2,0,0,Sun,1,1,2022-09-11,22-057,HOU,,IND,T 20-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,2,1,5,5.0,0,50.0,2.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,42,60.0,0,0.0,6,18.8,TE,JordBr00
325,Garrett Wilson,48.8,0,0,8,0,0,Sun,1,1,2022-09-11,22-051,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,8,4,52,13.0,0,50.0,6.5,2,37.5,0,0,0,,0,0,,0,0,0,0,1,0,0,0,41,48.8,0,0.0,0,0.0,WR,WilsGa00
326,Anthony Schwartz,28.8,0,2,2,0,0,Sun,1,1,2022-09-11,22-006,CLE,@,CAR,W 26-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,2,20,10.0,0,1,100.0,2,1,19,19.0,0,50.0,9.5,1,50.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,23,28.8,0,0.0,2,6.3,WR,SchwAn00
327,Skyy Moore,18.6,0,0,1,0,0,Sun,1,1,2022-09-11,22-001,KAN,@,ARI,W 44-21,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,30,30.0,0,100.0,30.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,13,18.6,0,0.0,6,22.2,WR,MoorSk01
328,Kyle Pitts,84.0,0,0,7,0,0,Sun,1,1,2022-09-11,21-340,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,2,19,9.5,0,28.6,2.7,1,28.6,0,0,0,,0,0,,0,0,0,0,0,0,0,0,63,84.0,0,0.0,0,0.0,TE,PittKy00
329,Wan'Dale Robinson,15.0,0,0,1,0,0,Sun,1,1,2022-09-11,21-249,NYG,@,TEN,W 21-20,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,1,1,5,5.0,0,100.0,5.0,1,100.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,9,15.0,0,0.0,0,0.0,WR,RobiWa01
330,George Pickens,71.4,0,0,3,0,0,Sun,1,1,2022-09-11,21-191,PIT,@,CIN,W 23-20 (OT),0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,,,3,1,3,3.0,0,33.3,1.0,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,45,71.4,0,0.0,0,0.0,WR,PickGe00
331,Breece Hall,45.2,0,6,9,0,1,Sun,1,1,2022-09-11,21-103,NYJ,,BAL,L 9-24,0,0,0,,0,0,0,0,,,,0,0,,,,,,,6,23,3.8,0,1,50.0,9,6,38,6.3,0,66.7,4.2,2,33.3,0,0,0,,0,0,,0,0,0,1,0,0,0,0,38,45.2,0,0.0,0,0.0,RB,HallBr03
332,Drake London,72.0,0,0,7,0,0,Sun,1,1,2022-09-11,21-049,ATL,,NOR,L 26-27,0,0,0,,0,0,0,0,,,,0,0,,,,,,,0,0,,0,0,,7,5,74,14.8,0,71.4,10.6,3,71.4,0,0,0,,0,0,,0,0,0,0,0,0,0,0,54,72.0,0,0.0,0,0.0,WR,LondDr00